Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Weekday,IsPromo,IsStateHoliday,IsSchoolHoliday,CompetitionOpen,DayOfYear,IsWeekend,WeekdayNum,Lag_1,Lag_7
1,2,2013-07-23,3937,497,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,7,Tuesday,0,0,1,1,204,0,1,4149.0,6377.0
1,3,2013-07-24,3849,453,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,7,Wednesday,0,0,1,1,205,0,2,3937.0,5643.0
1,4,2013-07-25,3502,451,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,7,Thursday,0,0,1,1,206,0,3,3849.0,4946.0
1,5,2013-07-26,4221,516,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,7,Friday,0,0,1,1,207,0,4,3502.0,4904.0
1,6,2013-07-27,3352,456,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,7,Saturday,0,0,1,1,208,1,5,4221.0,4275.0
1,1,2013-07-29,6290,630,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,7,Monday,1,0,1,1,210,0,0,3352.0,4421.0
1,2,2013-07-30,5773,630,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,7,Tuesday,1,0,1,1,211,0,1,6290.0,4149.0
1,3,2013-07-31,5572,624,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,7,Wednesday,1,0,1,1,212,0,2,5773.0,3937.0
1,4,2013-08-01,4994,555,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Thursday,1,0,1,1,213,0,3,5572.0,3849.0
1,5,2013-08-02,4494,562,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Friday,1,0,1,1,214,0,4,4994.0,3502.0
1,6,2013-08-03,4461,553,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Saturday,0,0,1,1,215,1,5,4494.0,4221.0
1,1,2013-08-05,4086,522,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Monday,0,0,1,1,217,0,0,4461.0,3352.0
1,2,2013-08-06,3582,477,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Tuesday,0,0,1,1,218,0,1,4086.0,6290.0
1,3,2013-08-07,4143,512,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Wednesday,0,0,1,1,219,0,2,3582.0,5773.0
1,4,2013-08-08,3680,466,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Thursday,0,0,1,1,220,0,3,4143.0,5572.0
1,5,2013-08-09,3257,418,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Friday,0,0,1,1,221,0,4,3680.0,4994.0
1,6,2013-08-10,3768,457,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Saturday,0,0,1,1,222,1,5,3257.0,4494.0
1,1,2013-08-12,5326,600,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Monday,1,0,1,1,224,0,0,3768.0,4461.0
1,2,2013-08-13,5299,573,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Tuesday,1,0,1,1,225,0,1,5326.0,4086.0
1,3,2013-08-14,4724,574,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Wednesday,1,0,1,1,226,0,2,5299.0,3582.0
1,4,2013-08-15,4575,538,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Thursday,1,0,1,1,227,0,3,4724.0,4143.0
1,5,2013-08-16,4552,527,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Friday,1,0,1,1,228,0,4,4575.0,3680.0
1,6,2013-08-17,4078,503,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Saturday,0,0,0,1,229,1,5,4552.0,3257.0
1,1,2013-08-19,3954,513,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Monday,0,0,0,1,231,0,0,4078.0,3768.0
1,2,2013-08-20,3492,475,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Tuesday,0,0,0,1,232,0,1,3954.0,5326.0
1,3,2013-08-21,3096,441,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Wednesday,0,0,0,1,233,0,2,3492.0,5299.0
1,4,2013-08-22,3703,498,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Thursday,0,0,0,1,234,0,3,3096.0,4724.0
1,5,2013-08-23,3493,445,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Friday,0,0,0,1,235,0,4,3703.0,4575.0
1,6,2013-08-24,4752,601,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Saturday,0,0,0,1,236,1,5,3493.0,4552.0
1,1,2013-08-26,5482,613,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Monday,1,0,0,1,238,0,0,4752.0,4078.0
1,2,2013-08-27,5156,556,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Tuesday,1,0,0,1,239,0,1,5482.0,3954.0
1,3,2013-08-28,4583,507,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Wednesday,1,0,0,1,240,0,2,5156.0,3492.0
1,4,2013-08-29,4804,534,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Thursday,1,0,0,1,241,0,3,4583.0,3096.0
1,5,2013-08-30,5469,612,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Friday,1,0,0,1,242,0,4,4804.0,3703.0
1,6,2013-08-31,5317,598,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,8,Saturday,0,0,0,1,243,1,5,5469.0,3493.0
1,1,2013-09-02,4195,496,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Monday,0,0,0,1,245,0,0,5317.0,4752.0
1,2,2013-09-03,3928,507,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Tuesday,0,0,0,1,246,0,1,4195.0,5482.0
1,3,2013-09-04,3343,444,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Wednesday,0,0,0,1,247,0,2,3928.0,5156.0
1,4,2013-09-05,3883,465,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Thursday,0,0,0,1,248,0,3,3343.0,4583.0
1,5,2013-09-06,3836,466,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Friday,0,0,0,1,249,0,4,3883.0,4804.0
1,6,2013-09-07,4663,555,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Saturday,0,0,0,1,250,1,5,3836.0,5469.0
1,1,2013-09-09,5893,601,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Monday,1,0,0,1,252,0,0,4663.0,5317.0
1,2,2013-09-10,5403,599,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Tuesday,1,0,0,1,253,0,1,5893.0,4195.0
1,3,2013-09-11,5103,580,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Wednesday,1,0,0,1,254,0,2,5403.0,3928.0
1,4,2013-09-12,5079,586,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Thursday,1,0,0,1,255,0,3,5103.0,3343.0
1,5,2013-09-13,5187,559,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Friday,1,0,0,1,256,0,4,5079.0,3883.0
1,6,2013-09-14,4663,619,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Saturday,0,0,0,1,257,1,5,5187.0,3836.0
1,1,2013-09-16,4249,568,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Monday,0,0,0,1,259,0,0,4663.0,4663.0
1,2,2013-09-17,3685,502,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Tuesday,0,0,0,1,260,0,1,4249.0,5893.0
1,3,2013-09-18,3946,507,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Wednesday,0,0,0,1,261,0,2,3685.0,5403.0
1,4,2013-09-19,3717,469,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Thursday,0,0,0,1,262,0,3,3946.0,5103.0
1,5,2013-09-20,3516,494,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Friday,0,0,0,1,263,0,4,3717.0,5079.0
1,6,2013-09-21,3909,522,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Saturday,0,0,0,1,264,1,5,3516.0,5187.0
1,1,2013-09-23,4770,542,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Monday,1,0,0,1,266,0,0,3909.0,4663.0
1,2,2013-09-24,4274,492,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Tuesday,1,0,0,1,267,0,1,4770.0,4249.0
1,3,2013-09-25,4212,500,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Wednesday,1,0,0,1,268,0,2,4274.0,3685.0
1,4,2013-09-26,4481,537,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Thursday,1,0,0,1,269,0,3,4212.0,3946.0
1,5,2013-09-27,4669,548,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Friday,1,0,0,1,270,0,4,4481.0,3717.0
1,6,2013-09-28,4175,538,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Saturday,0,0,0,1,271,1,5,4669.0,3516.0
1,1,2013-09-30,4088,516,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,9,Monday,0,0,0,1,273,0,0,4175.0,3909.0
1,2,2013-10-01,4178,508,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Tuesday,0,0,0,1,274,0,1,4088.0,4770.0
1,3,2013-10-02,4001,509,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Wednesday,0,0,0,1,275,0,2,4178.0,4274.0
1,5,2013-10-04,5447,619,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Friday,0,0,0,1,277,0,4,4001.0,4212.0
1,6,2013-10-05,5352,662,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Saturday,0,0,0,1,278,1,5,5447.0,4481.0
1,1,2013-10-07,6004,626,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Monday,1,0,0,1,280,0,0,5352.0,4669.0
1,2,2013-10-08,5452,592,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Tuesday,1,0,0,1,281,0,1,6004.0,4175.0
1,3,2013-10-09,4957,596,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Wednesday,1,0,0,1,282,0,2,5452.0,4088.0
1,4,2013-10-10,5286,596,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Thursday,1,0,0,1,283,0,3,4957.0,4178.0
1,5,2013-10-11,5896,670,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Friday,1,0,0,1,284,0,4,5286.0,4001.0
1,6,2013-10-12,4954,608,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Saturday,0,0,0,1,285,1,5,5896.0,5447.0
1,1,2013-10-14,3773,478,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Monday,0,0,1,1,287,0,0,4954.0,5352.0
1,2,2013-10-15,3355,457,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Tuesday,0,0,1,1,288,0,1,3773.0,6004.0
1,3,2013-10-16,3383,452,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Wednesday,0,0,1,1,289,0,2,3355.0,5452.0
1,4,2013-10-17,3223,446,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Thursday,0,0,1,1,290,0,3,3383.0,4957.0
1,5,2013-10-18,3566,490,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Friday,0,0,1,1,291,0,4,3223.0,5286.0
1,6,2013-10-19,3667,479,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Saturday,0,0,1,1,292,1,5,3566.0,5896.0
1,1,2013-10-21,5055,571,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Monday,1,0,1,1,294,0,0,3667.0,4954.0
1,2,2013-10-22,4068,504,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Tuesday,1,0,1,1,295,0,1,5055.0,3773.0
1,3,2013-10-23,4612,505,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Wednesday,1,0,1,1,296,0,2,4068.0,3355.0
1,4,2013-10-24,4044,498,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Thursday,1,0,1,1,297,0,3,4612.0,3383.0
1,5,2013-10-25,4573,576,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Friday,1,0,1,1,298,0,4,4044.0,3223.0
1,6,2013-10-26,4347,535,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Saturday,0,0,0,1,299,1,5,4573.0,3566.0
1,1,2013-10-28,3557,494,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Monday,0,0,0,1,301,0,0,4347.0,3667.0
1,2,2013-10-29,3737,479,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Tuesday,0,0,0,1,302,0,1,3557.0,5055.0
1,3,2013-10-30,4119,496,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Wednesday,0,0,0,1,303,0,2,3737.0,4068.0
1,4,2013-10-31,4035,514,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,10,Thursday,0,0,0,1,304,0,3,4119.0,4612.0
1,5,2013-11-01,5471,707,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Friday,0,0,0,1,305,0,4,4035.0,4044.0
1,6,2013-11-02,5233,653,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Saturday,0,0,0,1,306,1,5,5471.0,4573.0
1,1,2013-11-04,5861,620,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Monday,1,0,0,1,308,0,0,5233.0,4347.0
1,2,2013-11-05,5348,628,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Tuesday,1,0,0,1,309,0,1,5861.0,3557.0
1,3,2013-11-06,5572,611,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Wednesday,1,0,0,1,310,0,2,5348.0,3737.0
1,4,2013-11-07,5009,575,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Thursday,1,0,0,1,311,0,3,5572.0,4119.0
1,5,2013-11-08,5242,583,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Friday,1,0,0,1,312,0,4,5009.0,4035.0
1,6,2013-11-09,4681,582,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Saturday,0,0,0,1,313,1,5,5242.0,5471.0
1,1,2013-11-11,4014,519,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Monday,0,0,0,1,315,0,0,4681.0,5233.0
1,2,2013-11-12,4017,507,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Tuesday,0,0,0,1,316,0,1,4014.0,5861.0
1,3,2013-11-13,3310,464,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Wednesday,0,0,0,1,317,0,2,4017.0,5348.0
1,4,2013-11-14,3795,502,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Thursday,0,0,0,1,318,0,3,3310.0,5572.0
1,5,2013-11-15,4016,504,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Friday,0,0,0,1,319,0,4,3795.0,5009.0
1,6,2013-11-16,5071,616,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Saturday,0,0,0,1,320,1,5,4016.0,5242.0
1,1,2013-11-18,5927,681,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Monday,1,0,0,1,322,0,0,5071.0,4681.0
1,2,2013-11-19,5143,583,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Tuesday,1,0,0,1,323,0,1,5927.0,4014.0
1,3,2013-11-20,4936,586,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Wednesday,1,0,0,1,324,0,2,5143.0,4017.0
1,4,2013-11-21,4623,545,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Thursday,1,0,0,1,325,0,3,4936.0,3310.0
1,5,2013-11-22,5058,581,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Friday,1,0,0,1,326,0,4,4623.0,3795.0
1,6,2013-11-23,5297,614,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Saturday,0,0,0,1,327,1,5,5058.0,4016.0
1,1,2013-11-25,4600,575,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Monday,0,0,0,1,329,0,0,5297.0,5071.0
1,2,2013-11-26,4201,524,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Tuesday,0,0,0,1,330,0,1,4600.0,5927.0
1,3,2013-11-27,4561,530,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Wednesday,0,0,0,1,331,0,2,4201.0,5143.0
1,4,2013-11-28,4614,585,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Thursday,0,0,0,1,332,0,3,4561.0,4936.0
1,5,2013-11-29,5623,665,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Friday,0,0,0,1,333,0,4,4614.0,4623.0
1,6,2013-11-30,6373,730,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,11,Saturday,0,0,0,1,334,1,5,5623.0,5058.0
1,1,2013-12-02,6943,754,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Monday,1,0,0,1,336,0,0,6373.0,5297.0
1,2,2013-12-03,6293,658,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Tuesday,1,0,0,1,337,0,1,6943.0,4600.0
1,3,2013-12-04,5688,627,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Wednesday,1,0,0,1,338,0,2,6293.0,4201.0
1,4,2013-12-05,5691,685,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Thursday,1,0,0,1,339,0,3,5688.0,4561.0
1,5,2013-12-06,6112,673,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Friday,1,0,0,1,340,0,4,5691.0,4614.0
1,6,2013-12-07,5799,723,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Saturday,0,0,0,1,341,1,5,6112.0,5623.0
1,1,2013-12-09,4462,576,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Monday,0,0,0,1,343,0,0,5799.0,6373.0
1,2,2013-12-10,4228,581,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Tuesday,0,0,0,1,344,0,1,4462.0,6943.0
1,3,2013-12-11,4301,543,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Wednesday,0,0,0,1,345,0,2,4228.0,6293.0
1,4,2013-12-12,4074,558,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Thursday,0,0,0,1,346,0,3,4301.0,5688.0
1,5,2013-12-13,4703,594,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Friday,0,0,0,1,347,0,4,4074.0,5691.0
1,6,2013-12-14,6119,743,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Saturday,0,0,0,1,348,1,5,4703.0,6112.0
1,1,2013-12-16,8277,825,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Monday,1,0,0,1,350,0,0,6119.0,5799.0
1,2,2013-12-17,7356,808,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Tuesday,1,0,0,1,351,0,1,8277.0,4462.0
1,3,2013-12-18,7821,828,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Wednesday,1,0,0,1,352,0,2,7356.0,4228.0
1,4,2013-12-19,6788,782,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Thursday,1,0,0,1,353,0,3,7821.0,4301.0
1,5,2013-12-20,8414,895,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Friday,1,0,0,1,354,0,4,6788.0,4074.0
1,6,2013-12-21,8043,927,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Saturday,0,0,0,1,355,1,5,8414.0,4703.0
1,1,2013-12-23,9528,1130,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Monday,0,0,1,1,357,0,0,8043.0,6119.0
1,2,2013-12-24,3204,385,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Tuesday,0,0,1,1,358,0,1,9528.0,8277.0
1,5,2013-12-27,6110,737,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Friday,0,0,1,1,361,0,4,3204.0,7356.0
1,6,2013-12-28,5659,716,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Saturday,0,0,1,1,362,1,5,6110.0,7821.0
1,1,2013-12-30,7193,796,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Monday,0,0,1,1,364,0,0,5659.0,6788.0
1,2,2013-12-31,2362,298,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2013,12,Tuesday,0,0,1,1,365,0,1,7193.0,8414.0
1,4,2014-01-02,4969,618,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Thursday,0,0,1,1,2,0,3,2362.0,8043.0
1,5,2014-01-03,4190,552,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Friday,0,0,1,1,3,0,4,4969.0,9528.0
1,6,2014-01-04,5173,660,1,0,0,1,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Saturday,0,0,1,1,4,1,5,4190.0,3204.0
1,1,2014-01-06,6194,649,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Monday,1,0,1,1,6,0,0,5173.0,6110.0
1,2,2014-01-07,5539,607,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Tuesday,1,0,1,1,7,0,1,6194.0,5659.0
1,3,2014-01-08,4931,589,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Wednesday,1,0,1,1,8,0,2,5539.0,7193.0
1,4,2014-01-09,4396,539,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Thursday,1,0,1,1,9,0,3,4931.0,2362.0
1,5,2014-01-10,4486,559,1,1,0,1,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Friday,1,0,1,1,10,0,4,4396.0,4969.0
1,6,2014-01-11,4454,569,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Saturday,0,0,0,1,11,1,5,4486.0,4190.0
1,1,2014-01-13,3994,545,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Monday,0,0,0,1,13,0,0,4454.0,5173.0
1,2,2014-01-14,3621,464,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Tuesday,0,0,0,1,14,0,1,3994.0,6194.0
1,3,2014-01-15,3776,486,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Wednesday,0,0,0,1,15,0,2,3621.0,5539.0
1,4,2014-01-16,3632,477,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Thursday,0,0,0,1,16,0,3,3776.0,4931.0
1,5,2014-01-17,3803,479,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Friday,0,0,0,1,17,0,4,3632.0,4396.0
1,6,2014-01-18,5128,630,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Saturday,0,0,0,1,18,1,5,3803.0,4486.0
1,1,2014-01-20,6148,653,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Monday,1,0,0,1,20,0,0,5128.0,4454.0
1,2,2014-01-21,5151,551,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Tuesday,1,0,0,1,21,0,1,6148.0,3994.0
1,3,2014-01-22,4562,549,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Wednesday,1,0,0,1,22,0,2,5151.0,3621.0
1,4,2014-01-23,4597,525,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Thursday,1,0,0,1,23,0,3,4562.0,3776.0
1,5,2014-01-24,5098,587,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Friday,1,0,0,1,24,0,4,4597.0,3632.0
1,6,2014-01-25,4546,561,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Saturday,0,0,0,1,25,1,5,5098.0,3803.0
1,1,2014-01-27,3601,517,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Monday,0,0,0,1,27,0,0,4546.0,5128.0
1,2,2014-01-28,3581,453,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Tuesday,0,0,0,1,28,0,1,3601.0,6148.0
1,3,2014-01-29,3789,491,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Wednesday,0,0,0,1,29,0,2,3581.0,5151.0
1,4,2014-01-30,4549,543,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Thursday,0,0,0,1,30,0,3,3789.0,4562.0
1,5,2014-01-31,4906,589,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,1,Friday,0,0,0,1,31,0,4,4549.0,4597.0
1,6,2014-02-01,5292,667,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,2,Saturday,0,0,0,1,32,1,5,4906.0,5098.0
1,1,2014-02-03,5839,638,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,2,Monday,1,0,0,1,34,0,0,5292.0,4546.0
1,2,2014-02-04,5540,602,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,2,Tuesday,1,0,0,1,35,0,1,5839.0,3601.0
1,3,2014-02-05,5031,581,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,2,Wednesday,1,0,0,1,36,0,2,5540.0,3581.0
1,4,2014-02-06,4823,557,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,2,Thursday,1,0,0,1,37,0,3,5031.0,3789.0
1,5,2014-02-07,5596,636,1,1,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,2,Friday,1,0,0,1,38,0,4,4823.0,4549.0
1,6,2014-02-08,4726,620,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,2,Saturday,0,0,0,1,39,1,5,5596.0,4906.0
1,1,2014-02-10,3591,502,1,0,0,0,c,a,1270.0,9.0,2008.0,0,,,,2014,2,Monday,0,0,0,1,41,0,0,4726.0,5292.0
